id,age,education,stream_code,interests,skills,gender,title_code,title_label,cluster_code,cluster_label
row_09588,24,pg,mtech,"content_creation,photography,video_editing","photo_editing,storytelling",female,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_16138,17,iti,electroplating_iti,"accounting,adventure,ncc_defence","discipline,fitness_strength,programming",female,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_17232,20,pg,mtech,"coding,graphic_design","photo_editing,self_management,time_management",female,freelancer,Freelancer / Consultant,entrepreneurship,Entrepreneurship & Startups
row_09472,21,ug,bsc,"content_creation,photography,video_editing","photo_editing,storytelling,video_editing,visual_design",female,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_10733,31,iti,mechanical_iti,"civic_issues,debate,law_interest,social_work","critical_thinking,negotiation,public_speaking",other,lawyer,Lawyer / Advocate,law_public,"Law, Civil & Public Services"
row_15023,16,pg,mca,"cad_design,event_planning,hotel_management,travel_tourism","customer_service,leadership,planning",male,hotel_manager,Hotel Manager,hospitality,Hospitality & Tourism
row_10072,22,ug,bba,"accounting,content_creation,reading,teaching,writing","logical_reasoning,research_skills,storytelling,writing",female,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_10044,25,ug,bba,"content_creation,drawing,photography,robotics","gardening_skill,photo_editing,photography_skill",other,photographer,Photographer,arts_media,"Arts, Design & Media"
row_00960,26,puc,pcmc,"building_machines,cad_design,carpentry,problem_solving,robotics","machine_operation,repairing",other,mechanical_engineer,Mechanical Engineer,engineering,Engineering & Technology
row_12906,20,iti,civil_iti,"farming,gardening,organic_farming","animal_care,farming_skill,gardening_skill,photography_skill",other,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_10093,16,ug,bcom,"content_creation,reading,writing","mechanical_skill,research_skills,storytelling",female,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_01785,25,puc,arts,"electronics,robotics","budgeting,electrical_wiring,electronics_skills,machine_operation,repairing",female,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_01475,24,ug,bcom,"building_machines,hands_on,problem_solving,sports","carpentry_skill,mechanical_skill,photography_skill,planning,time_management",male,civil_engineer,Civil Engineer,engineering,Engineering & Technology
row_03748,24,puc,arts,"biology_experiments,caring_people,fitness,health_fitness,working_with_children","critical_thinking,gardening_skill,planning,research_skills",other,doctor_mbbs,Doctor (MBBS),healthcare,Healthcare & Medicine
row_11124,20,ug,bsc,"discipline,sports","discipline,fitness_strength,leadership",male,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_02465,18,ug,bba,"data_analysis,law_interest,problem_solving","analytical,data_analysis,mathematical_ability,negotiation,programming",other,data_analyst,Data Analyst,it_ai,Information Technology & AI
row_14885,17,sslc,sslc_generic,"civic_issues,cooking,forestry,hotel_management","planning,time_management",male,chef,Chef,hospitality,Hospitality & Tourism
row_10306,16,ug,bba,"content_creation,reading","carpentry_skill,fitness_strength,research_skills,storytelling,writing",other,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_00141,18,ug,ba,"coding,electronics,problem_solving,robotics,web_dev","computer_hardware,critical_thinking,data_analysis,public_speaking",female,software_engineer,Software Engineer,engineering,Engineering & Technology
row_15755,20,sslc,sslc_generic,"chemistry_experiments,cooking,fitness,health_fitness,sports","crafting,discipline",other,fitness_trainer,Fitness Trainer,sports_defence,"Sports, Fitness & Defence"
row_07158,17,ug,bba,"accounting,entrepreneurship,money_management","analytical,budgeting,critical_thinking,math",male,chartered_accountant,Chartered Accountant,business,"Business, Management & Finance"
row_08833,21,ug,ba,"athletics,content_creation,drawing,graphic_design","photo_editing,storytelling,teamwork,visual_design",female,graphic_designer,Graphic Designer,arts_media,"Arts, Design & Media"
row_05224,20,puc,pcmc,"law_interest,painting,sports,web_dev","computer_hardware,cyber_awareness,electrical_wiring",other,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_16272,20,phd,phd_various,"adventure,ncc_defence","leadership,time_management",other,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_12912,23,puc,pcme,"coding,farming,gardening,organic_farming","animal_care,farming_skill,gardening_skill",male,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_07123,31,pg,mcom,"dance,entrepreneurship,money_management","analytical,budgeting,math,photo_editing,planning",male,chartered_accountant,Chartered Accountant,business,"Business, Management & Finance"
row_00795,24,iti,electroplating_iti,"building_machines,cad_design,marketing,problem_solving,robotics","autocad,mechanical_skill,repairing",other,mechanical_engineer,Mechanical Engineer,engineering,Engineering & Technology
row_00404,22,ug,bba,"coding,gaming,problem_solving,web_dev","active_listening,autocad,data_analysis,programming,video_editing",other,mobile_app_developer,Mobile App Developer,it_ai,Information Technology & AI
row_11781,19,puc,arts,"community_service,helping_people,social_work","active_listening,community_service,empathy,teaching",other,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_09402,17,ug,bba,"content_creation,photography,social_work,video_editing","data_analysis,photo_editing,storytelling,video_editing",female,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_00405,34,ug,bcom,"coding,problem_solving,tailoring,web_dev","autocad,data_analysis,idea_generation,programming,video_editing",other,mobile_app_developer,Mobile App Developer,it_ai,Information Technology & AI
row_15258,22,sslc,sslc_generic,"event_planning,farming,travel_tourism","customer_service,leadership,planning",female,hotel_manager,Hotel Manager,hospitality,Hospitality & Tourism
row_09085,26,pg,ma,"civic_issues,debate,writing","public_speaking,research_skills,writing",other,journalist,Journalist,arts_media,"Arts, Design & Media"
row_16277,32,sslc,sslc_generic,"adventure,discipline,music,ncc_defence","discipline,fitness_strength",female,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_15481,33,puc,arts,"biology_experiments,culture,travel_tourism","customer_service,negotiation,public_speaking",female,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_06583,26,pg,mtech,"organic_farming,physics_experiments,research,teaching","public_speaking,repairing,research_skills,writing",male,college_professor,College Professor,education,Education & Training
row_04081,18,ug,bca,"biology_experiments,caring_people,health_fitness","critical_thinking,research_skills,storytelling,teaching",other,doctor_mbbs,Doctor (MBBS),healthcare,Healthcare & Medicine
row_16087,25,pg,msc,"adventure,coding,debate,discipline,ncc_defence","discipline,fitness_strength,leadership,photography_skill",female,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_01528,32,ug,bcom,"building_machines,dance,electronics,robotics","electrical_wiring,electronics_skills,machine_operation,repairing",other,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_15044,40,sslc,sslc_generic,"event_planning,gaming,hotel_management,robotics,travel_tourism","analytical,customer_service,leadership,planning",other,hotel_manager,Hotel Manager,hospitality,Hospitality & Tourism
row_14398,17,puc,commerce,"adventure,hands_on,social_work,tailoring","crafting,tailoring_skill",female,tailor,Tailor,skilled_trades,Skilled Trades & Vocational
row_12134,20,ug,be,"adventure,environment_science,farming,organic_farming","farming_skill,planning,research_skills",other,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_02390,21,iti,computer_iti,"counselling,math,problem_solving,working_with_children","analytical,autocad,data_analysis,mathematical_ability,programming",female,data_analyst,Data Analyst,it_ai,Information Technology & AI
row_10915,19,ug,be,"discipline,sports","discipline,fitness_strength,leadership",other,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_13937,23,sslc,sslc_generic,"building_machines,carpentry,counselling,hands_on,salon_beauty","carpentry_skill,entrepreneurship_skill,hand_eye_coordination,repairing",female,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_02097,20,ug,bsc,"electronics,robotics","animal_care,electrical_wiring,electronics_skills,repairing",female,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_05847,17,pg,mca,"teaching,working_with_children,writing","empathy,public_speaking,writing",male,school_teacher,School Teacher,education,Education & Training
row_13952,23,iti,computer_iti,"building_machines,carpentry,hands_on","carpentry_skill,cooking_skill,hand_eye_coordination",other,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_14933,18,phd,phd_various,"chemistry_experiments,event_planning,hotel_management,travel_tourism","customer_service,leadership,planning",male,hotel_manager,Hotel Manager,hospitality,Hospitality & Tourism
row_09576,32,ug,bcom,"content_creation,cooking,photography,video_editing","photo_editing,storytelling",female,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_09091,19,ug,bba,"civic_issues,debate,writing","hand_eye_coordination,public_speaking,research_skills,writing",male,journalist,Journalist,arts_media,"Arts, Design & Media"
row_08484,28,pg,mca,"electrical_work,helping_people,management,organizing","empathy,leadership",male,hr_manager,HR Manager,business,"Business, Management & Finance"
row_03499,22,ug,bca,"coding,cyber_awareness,problem_solving","analytical,computer_hardware,critical_thinking,cyber_awareness",female,cybersecurity_analyst,Cybersecurity Analyst,it_ai,Information Technology & AI
row_14658,17,pg,mca,"cooking,hotel_management","cooking_skill,planning,time_management",female,chef,Chef,hospitality,Hospitality & Tourism
row_07955,24,pg,mca,"content_creation,marketing,selling","customer_service,negotiation,planning,public_speaking",other,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_10414,16,ug,bba,"content_creation,reading,writing","research_skills,storytelling,visual_design,writing",female,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_05376,21,ug,bcom,"health_fitness,law_interest","active_listening,computer_hardware,electrical_wiring,public_speaking",male,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_12300,40,phd,phd_various,"environment_science,farming,forestry,organic_farming","farming_skill,gardening_skill,planning",female,horticulturist,Horticulturist,agriculture,Agriculture & Environment
row_04278,28,puc,pcmb,"caring_people,first_aid,health_fitness,writing","active_listening,empathy,teaching,teamwork",male,nurse,Nurse,healthcare,Healthcare & Medicine
row_15105,20,sslc,sslc_generic,"event_planning,farming,hotel_management,travel_tourism","idea_generation,leadership,planning",other,hotel_manager,Hotel Manager,hospitality,Hospitality & Tourism
row_07979,16,ug,bca,"civic_issues,content_creation,marketing","customer_service,negotiation,planning,public_speaking",male,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_02428,30,ug,bsc,"data_analysis,math,problem_solving","analytical,data_analysis,mathematical_ability,programming",other,data_analyst,Data Analyst,it_ai,Information Technology & AI
row_02737,16,puc,pcmb,"counselling,data_analysis,farming,math,problem_solving","analytical,data_analysis,marketing_skill,programming",male,data_scientist,Data Scientist,it_ai,Information Technology & AI
row_02405,20,iti,electroplating_iti,"athletics,data_analysis,math,problem_solving","analytical,marketing_skill,mathematical_ability,programming",male,data_analyst,Data Analyst,it_ai,Information Technology & AI
row_04274,22,ug,bba,"caring_people,first_aid,health_fitness","teaching,teamwork",female,nurse,Nurse,healthcare,Healthcare & Medicine
row_04790,18,pg,ma,"chemistry_experiments,health_fitness","analytical,critical_thinking,research_skills",male,pharmacist,Pharmacist,healthcare,Healthcare & Medicine
row_14237,16,iti,civil_iti,"hands_on,law_interest,tailoring","crafting,hand_eye_coordination,research_skills,tailoring_skill,video_editing",male,tailor,Tailor,skilled_trades,Skilled Trades & Vocational
row_13310,19,iti,computer_iti,"carpentry,electrical_work,hands_on,repairing","electrical_wiring,illustration,machine_operation,repairing",other,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_08275,16,pg,ma,"helping_people,management,social_work","customer_service,empathy,leadership,negotiation",male,hr_manager,HR Manager,business,"Business, Management & Finance"
row_03190,25,iti,computer_iti,"coding,robotics","analytical,animal_care,critical_thinking,dance,data_analysis",other,ml_engineer,Machine Learning Engineer,it_ai,Information Technology & AI
row_11549,18,iti,electrical_iti,"community_service,content_creation,helping_people,social_work","community_service,empathy",other,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_03733,20,ug,bba,"biology_experiments,caring_people,health_fitness,teaching","critical_thinking,research_skills,teaching",female,doctor_mbbs,Doctor (MBBS),healthcare,Healthcare & Medicine
row_03412,25,puc,commerce,"cad_design,coding,cyber_awareness,problem_solving,robotics","analytical,computer_hardware,critical_thinking,cyber_awareness",other,cybersecurity_analyst,Cybersecurity Analyst,it_ai,Information Technology & AI
row_09311,18,puc,arts,"athletics,civic_issues,debate","public_speaking,research_skills,writing",male,journalist,Journalist,arts_media,"Arts, Design & Media"
row_02705,17,iti,computer_iti,"data_analysis,math,problem_solving,web_dev","analytical,data_analysis,logical_reasoning,programming",female,data_scientist,Data Scientist,it_ai,Information Technology & AI
row_13759,20,iti,computer_iti,"hands_on,mechanics,sports","idea_generation,machine_operation,mechanical_skill,repairing",other,mechanic,Mechanic,skilled_trades,Skilled Trades & Vocational
row_15646,36,pg,mcom,"fitness,health_fitness,sports","discipline,electronics_skills,fitness_strength,teaching",other,fitness_trainer,Fitness Trainer,sports_defence,"Sports, Fitness & Defence"
row_09197,17,puc,pcmc,"civic_issues,debate,gardening,writing","research_skills,writing",other,journalist,Journalist,arts_media,"Arts, Design & Media"
row_04529,18,ug,bcom,"cad_design,chemistry_experiments,health_fitness","analytical,critical_thinking,fitness_strength,research_skills",female,pharmacist,Pharmacist,healthcare,Healthcare & Medicine
row_14437,17,iti,computer_iti,"hands_on,lab_research,tailoring",crafting,male,tailor,Tailor,skilled_trades,Skilled Trades & Vocational
row_16970,23,puc,arts,"management,marketing","entrepreneurship_skill,leadership,negotiation,planning,public_speaking",other,startup_founder,Startup Founder,entrepreneurship,Entrepreneurship & Startups
row_07251,22,ug,bsc,"accounting,entrepreneurship","analytical,budgeting,math,planning",male,chartered_accountant,Chartered Accountant,business,"Business, Management & Finance"
row_17494,30,pg,mcom,"coding,content_creation,graphic_design","content_creation,self_management,time_management",other,freelancer,Freelancer / Consultant,entrepreneurship,Entrepreneurship & Startups
row_16253,23,phd,phd_various,"adventure,discipline,health_fitness,ncc_defence","discipline,fitness_strength",male,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_01724,21,puc,pcmc,"building_machines,coding,electronics,robotics","electrical_wiring,machine_operation,repairing",other,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_15526,16,phd,phd_various,"culture,history","customer_service,gardening_skill,planning,public_speaking,sales_skill",male,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_13870,38,iti,computer_iti,"building_machines,cad_design,carpentry,photography","carpentry_skill,fitness_strength,hand_eye_coordination,music,repairing",other,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_13290,39,iti,electrical_iti,"acting,electrical_work,hands_on,repairing","electrical_wiring,machine_operation,repairing",other,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_00168,25,ug,be,"electronics,hotel_management,problem_solving,web_dev","computer_hardware,critical_thinking,data_analysis,programming",male,software_engineer,Software Engineer,engineering,Engineering & Technology
row_12349,34,pg,mca,"dance,environment_science,farming,stock_trading","farming_skill,planning,research_skills",female,horticulturist,Horticulturist,agriculture,Agriculture & Environment
row_13544,26,puc,pcmc,"entrepreneurship,hands_on,mechanics,repairing","machine_operation,mechanical_skill",male,mechanic,Mechanic,skilled_trades,Skilled Trades & Vocational
row_11220,26,ug,be,"coding,debate,politics,rural_development","idea_generation,leadership,planning,public_speaking",other,ias_officer,IAS/IPS Officer,law_public,"Law, Civil & Public Services"
row_02897,23,iti,electrical_iti,"data_analysis,math","analytical,data_analysis,discipline,mathematical_ability",other,data_scientist,Data Scientist,it_ai,Information Technology & AI
row_02255,19,iti,computer_iti,"data_analysis,electronics,problem_solving,salon_beauty","analytical,data_analysis,mathematical_ability,programming",male,data_analyst,Data Analyst,it_ai,Information Technology & AI
row_05075,19,ug,ba,"biology_experiments,chemistry_experiments,counselling,lab_research","idea_generation,machine_operation,research_skills",female,lab_technician,Lab Technician,healthcare,Healthcare & Medicine
row_01070,22,iti,computer_iti,"cad_design,problem_solving,robotics","autocad,machine_operation,mechanical_skill,repairing",other,mechanical_engineer,Mechanical Engineer,engineering,Engineering & Technology
row_02812,26,ug,bca,"data_analysis,math,problem_solving","analytical,mathematical_ability,programming",other,data_scientist,Data Scientist,it_ai,Information Technology & AI
row_07881,18,puc,pcme,"content_creation,graphic_design,marketing,selling","analytical,customer_service,negotiation,planning,public_speaking",other,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_14064,26,iti,computer_iti,"building_machines,first_aid,hands_on","active_listening,repairing",male,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_05229,18,ug,bca,"law_interest,robotics,web_dev","cyber_awareness,electrical_wiring,music,visual_design",female,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_02354,17,ug,bcom,"data_analysis,math,problem_solving,teaching","data_analysis,mathematical_ability,programming,sales_skill",female,data_analyst,Data Analyst,it_ai,Information Technology & AI
row_10741,17,ug,bsc,"debate,law_interest,salon_beauty","critical_thinking,idea_generation,negotiation,writing",female,lawyer,Lawyer / Advocate,law_public,"Law, Civil & Public Services"
row_08694,24,ug,bba,"content_creation,drawing,graphic_design","drawing,photo_editing,repairing,storytelling,visual_design",other,graphic_designer,Graphic Designer,arts_media,"Arts, Design & Media"
row_12307,20,ug,ba,"environment_science,farming,health_fitness,music,organic_farming",farming_skill,female,horticulturist,Horticulturist,agriculture,Agriculture & Environment
row_00308,21,puc,arts,"coding,electronics,gardening,problem_solving,web_dev","computer_hardware,critical_thinking,data_analysis,programming",female,software_engineer,Software Engineer,engineering,Engineering & Technology
row_06988,26,ug,bca,"environment_science,problem_solving,teaching,working_with_children","empathy,public_speaking,teamwork,writing",other,tutor,Tutor / Coaching Instructor,education,Education & Training
row_10960,21,pg,mtech,"civic_issues,discipline","discipline,drawing,fitness_strength,leadership",female,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_04695,21,ug,be,"chemistry_experiments,health_fitness,teaching","analytical,critical_thinking,research_skills",male,pharmacist,Pharmacist,healthcare,Healthcare & Medicine
row_08355,18,ug,bsc,"coding,helping_people,management,marketing,organizing","customer_service,empathy,leadership,negotiation,quick_decision",other,hr_manager,HR Manager,business,"Business, Management & Finance"
row_08904,24,ug,be,"building_machines,content_creation,drawing,graphic_design,music","drawing,mathematical_ability,photo_editing,storytelling,visual_design",male,graphic_designer,Graphic Designer,arts_media,"Arts, Design & Media"
row_00288,25,ug,bsc,"electronics,first_aid,problem_solving,web_dev","computer_hardware,critical_thinking,data_analysis,programming",other,software_engineer,Software Engineer,engineering,Engineering & Technology
row_06569,23,ug,bcom,"environment_science,physics_experiments,teaching","public_speaking,writing",other,college_professor,College Professor,education,Education & Training
row_03384,16,ug,be,"coding,cyber_awareness,forestry,problem_solving,writing","computer_hardware,critical_thinking,cyber_awareness,farming_skill",other,cybersecurity_analyst,Cybersecurity Analyst,it_ai,Information Technology & AI
row_11315,21,iti,electrical_iti,"cooking,debate,politics","leadership,planning,public_speaking",female,ias_officer,IAS/IPS Officer,law_public,"Law, Civil & Public Services"
row_16461,24,puc,pcmc,"athletics,coaching,health_fitness,sports","fitness_strength,leadership,teaching",other,sports_coach,Sports Coach,sports_defence,"Sports, Fitness & Defence"
row_08968,35,ug,bca,"caring_people,debate,writing","public_speaking,research_skills",male,journalist,Journalist,arts_media,"Arts, Design & Media"
row_03237,20,ug,bcom,"coding,robotics","critical_thinking,data_analysis",male,ml_engineer,Machine Learning Engineer,it_ai,Information Technology & AI
row_09026,24,puc,arts,"civic_issues,debate,writing","public_speaking,research_skills,writing",female,journalist,Journalist,arts_media,"Arts, Design & Media"
row_12674,37,phd,phd_various,"farming,gardening,organic_farming,writing","animal_care,farming_skill,gardening_skill",female,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_05499,33,ug,bcom,"law_interest,robotics,web_dev","computer_hardware,cyber_awareness,electrical_wiring,marketing_skill,public_speaking",other,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_00703,25,ug,bcom,"coding,drawing,gaming,problem_solving","data_analysis,idea_generation,programming,video_editing",female,mobile_app_developer,Mobile App Developer,it_ai,Information Technology & AI
row_15517,25,sslc,sslc_generic,"content_creation,culture,history,photography,travel_tourism","customer_service,planning,public_speaking",male,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_13298,18,sslc,sslc_generic,"electrical_work,electronics,hands_on,repairing","electrical_wiring,repairing",male,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_01902,19,puc,pcmb,"building_machines,electronics,health_fitness,robotics","electrical_wiring,electronics_skills,logical_reasoning,problem_solving,repairing",other,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_01199,18,ug,bcom,"building_machines,hands_on,problem_solving","autocad,carpentry_skill,planning,time_management",male,civil_engineer,Civil Engineer,engineering,Engineering & Technology
row_13819,25,puc,pcmb,"carpentry,hands_on","carpentry_skill,cooking_skill,hand_eye_coordination,repairing",female,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_09420,25,ug,bcom,"content_creation,photography,video_editing","cooking_skill,photo_editing,storytelling,video_editing",female,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_09493,22,puc,pcmc,"content_creation,photography,video_editing","crafting,photo_editing,storytelling,video_editing",male,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_01192,17,iti,civil_iti,"building_machines,caring_people,content_creation,hands_on,problem_solving","autocad,carpentry_skill,mechanical_skill",male,civil_engineer,Civil Engineer,engineering,Engineering & Technology
row_16199,22,ug,bca,"adventure,discipline,event_planning,ncc_defence","fitness_strength,leadership",female,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_12571,18,puc,commerce,"environment_science,farming,organic_farming,social_work","farming_skill,planning,research_skills",other,horticulturist,Horticulturist,agriculture,Agriculture & Environment
row_15378,20,phd,phd_various,"history,travel_tourism","customer_service,mathematical_ability,planning",other,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_15506,23,pg,msc,"culture,history,travel_tourism","customer_service,illustration,planning,public_speaking,quick_decision",female,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_17045,22,ug,bca,"entrepreneurship,environment_science,management,marketing","computer_hardware,entrepreneurship_skill,leadership,negotiation,planning",other,startup_founder,Startup Founder,entrepreneurship,Entrepreneurship & Startups
row_14557,17,sslc,sslc_generic,"cooking,event_planning","cooking_skill,critical_thinking,time_management",other,chef,Chef,hospitality,Hospitality & Tourism
row_04209,21,ug,bsc,"first_aid,health_fitness","active_listening,empathy,idea_generation,teaching,teamwork",female,nurse,Nurse,healthcare,Healthcare & Medicine
row_09857,17,ug,bcom,"content_creation,drawing,photography","autocad,crafting",other,photographer,Photographer,arts_media,"Arts, Design & Media"
row_03860,25,ug,bca,"biology_experiments,caring_people,health_fitness","critical_thinking,empathy,research_skills,teaching",female,doctor_mbbs,Doctor (MBBS),healthcare,Healthcare & Medicine
row_10408,23,pg,msc,"content_creation,reading,writing","research_skills,storytelling,writing",female,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_07681,24,ug,bca,"accounting,economics,stock_trading","analytical,data_analysis",male,financial_analyst,Financial Analyst,business,"Business, Management & Finance"
row_00371,22,ug,bba,"coding,electronics,problem_solving,salon_beauty","computer_hardware,critical_thinking,data_analysis,programming",female,software_engineer,Software Engineer,engineering,Engineering & Technology
row_15130,37,iti,electroplating_iti,"event_planning,hotel_management,politics,travel_tourism","customer_service,planning",other,hotel_manager,Hotel Manager,hospitality,Hospitality & Tourism
row_06787,35,puc,pcmc,"management,teaching,working_with_children,writing","leadership,public_speaking,teaching,writing",other,tutor,Tutor / Coaching Instructor,education,Education & Training
row_12261,26,phd,phd_various,"entrepreneurship,environment_science,farming,mechanics,organic_farming","farming_skill,planning,research_skills",female,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_00135,37,iti,electrical_iti,"coding,electronics,problem_solving","computer_hardware,critical_thinking,data_analysis,programming,teaching",female,software_engineer,Software Engineer,engineering,Engineering & Technology
row_06218,20,ug,bba,"teaching,working_with_children,writing","empathy,public_speaking,writing",male,pu_lecturer,PU Lecturer,education,Education & Training
row_08063,20,ug,be,selling,"customer_service,negotiation,planning,public_speaking,storytelling",male,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_10725,18,phd,phd_various,"debate,law_interest","critical_thinking,entrepreneurship_skill,negotiation,public_speaking,writing",female,lawyer,Lawyer / Advocate,law_public,"Law, Civil & Public Services"
row_03616,28,puc,arts,"coding,cyber_awareness,problem_solving","analytical,computer_hardware,critical_thinking,cyber_awareness",other,cybersecurity_analyst,Cybersecurity Analyst,it_ai,Information Technology & AI
row_14826,18,phd,phd_various,"cooking,counselling,event_planning,hotel_management","cooking_skill,planning,time_management",male,chef,Chef,hospitality,Hospitality & Tourism
row_04242,19,pg,msc,"adventure,caring_people,first_aid,health_fitness","active_listening,empathy,storytelling,teaching,teamwork",male,nurse,Nurse,healthcare,Healthcare & Medicine
row_11997,17,sslc,sslc_generic,"environment_science,farming,organic_farming","planning,research_skills",other,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_15113,28,puc,arts,"event_planning,hotel_management,travel_tourism","customer_service,leadership,planning",other,hotel_manager,Hotel Manager,hospitality,Hospitality & Tourism
row_15286,39,phd,phd_various,"culture,mechanics,travel_tourism","animal_care,customer_service,planning",male,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_02176,23,ug,bsc,"building_machines,electronics,music,robotics","electrical_wiring,electronics_skills,machine_operation,repairing",male,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_12751,20,pg,mtech,"farming,gardening,organic_farming","animal_care,basic_networking,farming_skill,gardening_skill",male,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_10249,25,puc,pcmc,"accounting,content_creation,reading,repairing,writing","conflict_resolution,storytelling,writing",female,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_00081,29,iti,mechanical_iti,"coding,electronics,web_dev","computer_hardware,cyber_awareness,data_analysis,programming",other,software_engineer,Software Engineer,engineering,Engineering & Technology
row_11367,20,puc,arts,"civic_issues,politics","animal_care,leadership,planning,public_speaking",female,ias_officer,IAS/IPS Officer,law_public,"Law, Civil & Public Services"
row_12788,24,pg,ma,"farming,gardening,organic_farming","animal_care,farming_skill,gardening_skill,programming",other,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_11992,38,iti,civil_iti,"environment_science,farming,organic_farming",research_skills,male,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_13050,19,iti,electroplating_iti,"electrical_work,hands_on,robotics","electrical_wiring,machine_operation,repairing",female,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_01922,25,puc,commerce,"building_machines,electronics,robotics","electrical_wiring,electronics_skills,machine_operation,planning",male,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_05074,16,ug,ba,"building_machines,chemistry_experiments,lab_research","machine_operation,research_skills",male,lab_technician,Lab Technician,healthcare,Healthcare & Medicine
row_10266,16,pg,msc,"content_creation,reading,writing","research_skills,storytelling,writing",male,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_09952,21,puc,pcme,"acting,content_creation,photography","computer_hardware,photo_editing,visual_design",female,photographer,Photographer,arts_media,"Arts, Design & Media"
row_10977,37,phd,phd_various,"athletics,civic_issues,discipline,sports","discipline,fitness_strength,leadership",other,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_13012,24,pg,mba,"counselling,farming,gardening,organic_farming,selling","animal_care,gardening_skill",other,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_15957,24,pg,mba,"athletics,fitness,health_fitness,sports","discipline,fitness_strength,quick_decision,teaching",female,fitness_trainer,Fitness Trainer,sports_defence,"Sports, Fitness & Defence"
